algo,0,1,2,3,4,5,6,7,8,9
npb_ep,50.02174032198834,26.784206682251106,11.977487950092822,5.407565283382297,2.634230102435154,1.6877570941138105,,,,
npb_mg,16.092217493309814,6.352003721398261,5.6939974387990695,5.974531452133415,4.660239829213481,5.252423697923346,4.35935108093596,3.1686938241715,,
npb_sp,41.92509919695692,6.398556637452042,4.42661264237363,4.322085445341678,3.4622207283382354,,,,,
npb_sp-mz,34.86903405570131,16.087733206635264,11.551758544460984,6.917930887414405,4.198025509932507,3.975052299951897,3.311722695081012,4.139685697296759,2.1368992223822687,2.9178212579406986
matmul,17.243733987943628,4.1382904269609195,4.269154259714226,2.571423282940824,2.7419034511814404,,,,,
montecarlo,134.5011873803058,11.560598744117936,8.604550829316729,6.658780637204381,10.106642278809396,,,,,
quicksort,15.056277847480185,9.60757386254106,6.219894543346545,1.9816862254369356,2.089123392816087,0.8854422178850014,,,,
